location,block,pasture,Livestock,patch,Hectares,LastBurn,Status_2017,Status_2018,date,FireNum,Patch-Num,plot,array,DL,TC,MaxC,LAI,SVMC,FM,FM_cor,FMC,KgHa,AirTemp,RH,WindSpeed,MaxWindSpeed,WindDir,Burn,MaxTempTime,ROS_1m/s,ROS_1m_mph,SH_Singe,SH_Char,SH_Black,SH_Broken
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,1,1,,1,,0.01,26.4,102.35,102.35,102.35,884.80,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,1,1,,2,,0.22,28.4,76.91,76.91,76.91,2140.80,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,1,1,,3,,0.24,23.9,97.45,97.45,97.45,2006.40,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,1,2,,1,,0.31,26.4,108.03,108.03,108.03,1195.20,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,1,2,,2,,0.38,29.2,110.57,110.57,110.57,1665.60,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,1,2,,3,,0.44,31.4,69.18,69.18,69.18,1339.20,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,1,3,,1,,0.47,27.5,109.76,109.76,109.76,984.00,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,1,3,,2,,0.54,26.2,74.24,74.24,74.24,3920.00,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,1,3,,3,,0.55,30.6,85.67,85.67,85.67,1641.60,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,2,1,,1,,0.09,27.3,91.04,91.04,91.04,446.40,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,2,1,,2,,0.09,27.3,93.33,93.33,93.33,360.00,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,2,1,,3,,0.27,25.6,48.39,48.39,48.39,2092.80,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,2,2,,1,,0.21,29.8,81.47,81.47,81.47,1563.20,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,2,2,,2,,0.22,28.1,110.31,110.31,110.31,310.40,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,2,2,,3,,0.58,26.7,75.15,75.15,75.15,1371.20,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,2,3,,1,,0.18,27.0,116.72,116.72,116.72,1569.60,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,2,3,,2,,0.21,29.8,77.07,77.07,77.07,1800.00,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,2,3,,3,,0.29,24.2,72.59,72.59,72.59,1412.80,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,3,1,,1,,0.08,29.5,82.22,82.22,82.22,2366.40,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,3,1,,2,,0.20,25.9,63.74,63.74,63.74,1420.80,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,3,1,,3,,0.25,30.0,54.11,54.11,54.11,2025.60,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,3,2,,1,,0.34,30.0,55.26,55.26,55.26,364.80,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,3,2,,2,,0.35,30.0,72.53,72.53,72.53,1928.00,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,3,2,,3,,0.29,28.4,71.50,71.50,71.50,1931.20,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,3,3,,1,,0.44,23.9,95.14,95.14,95.14,2236.80,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,3,3,,2,,0.45,27.8,92.23,92.23,92.23,782.40,,,,,,,,,,,,,
HREC,Fitch ,NW.NE,,,,,0,0,10/8/2019,,,3,3,,3,,0.46,24.8,65.75,65.75,65.75,4788.80,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,1,1,1R,1,,0.12,27.3,67.58,67.58,67.58,2734.40,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,1,1,1R,2,,0.20,25.6,99.10,99.10,99.10,1604.80,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,1,1,1R,3,,0.24,23.4,98.45,98.45,98.45,2681.60,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,1,2,2R,1,,0.29,28.1,95.88,95.88,95.88,2172.80,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,1,2,2R,2,,0.36,25.6,63.50,63.50,63.50,3608.00,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,1,2,2R,3,,0.38,26.4,79.83,79.83,79.83,1705.60,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,1,3,6R,1,,1.17,25.6,63.06,63.06,63.06,2382.40,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,1,3,6R,2,,1.46,25.0,57.93,57.93,57.93,2289.60,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,1,3,6R,3,,1.33,26.4,80.41,80.41,80.41,1812.80,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,2,1,8R,1,,0.01,17.0,59.12,59.12,59.12,508.80,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,2,1,8R,2,,0.01,19.5,126.28,126.28,126.28,1156.80,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,2,1,8R,3,,0.01,13.7,239.11,239.11,239.11,286.40,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,2,2,4R,1,,0.06,15.0,69.44,69.44,69.44,460.80,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,2,2,4R,2,,0.07,19.2,81.34,81.34,81.34,1192.00,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,2,2,4R,3,,0.07,14.5,82.59,82.59,82.59,395.20,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,2,3,9R,1,,0.01,10.0,29.19,29.19,29.19,257.60,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,2,3,9R,2,,0.08,18.4,107.41,107.41,107.41,432.00,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,2,3,9R,3,,0.09,12.5,67.76,67.76,67.76,1518.40,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,3,1,9Y,1,,0.21,23.7,85.30,85.30,85.30,1534.40,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,3,1,9Y,2,,0.58,23.1,83.20,83.20,83.20,1961.60,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,3,1,9Y,3,,0.79,25.3,72.83,72.83,72.83,2456.00,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,3,2,3Y,1,,1.00,21.4,83.95,83.95,83.95,2332.80,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,3,2,3Y,2,,1.08,20.9,70.70,70.70,70.70,2566.40,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,3,2,3Y,3,,1.26,21.4,79.82,79.82,79.82,2529.60,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,3,3,5Y,1,,1.43,25.6,71.50,71.50,71.50,2660.80,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,3,3,5Y,2,,1.45,20.9,84.67,84.67,84.67,3392.00,,,,,,,,,,,,,
HREC,Fitch ,.SE,Sheep,,,,0,0,10/8/2019,,,3,3,5Y,3,,1.53,25.3,79.55,79.55,79.55,3763.20,,,,,,,,,,,,,
